time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-04T20:33:55.300Z,35.6486667,-117.5526667,6.45,1.63,ml,18,135,0.09634,0.14,ci,ci38444303,2019-07-05T11:29:19.892Z,"12km ENE of Ridgecrest, CA",earthquake,0.3,1.26,0.104,23,automatic,ci,ci
2019-07-04T20:29:34.220Z,35.6678333,-117.5246667,4.12,1.71,ml,19,133,0.09579,0.16,ci,ci38444295,2019-07-05T02:01:29.845Z,"15km ENE of Ridgecrest, CA",earthquake,0.34,1.15,0.113,23,automatic,ci,ci
2019-07-04T20:28:15.930Z,35.6013333,-117.6053333,3.37,1.62,ml,17,97,0.1176,0.16,ci,ci38444287,2019-07-05T01:23:46.620Z,"7km ESE of Ridgecrest, CA",earthquake,0.31,1.33,0.088,22,automatic,ci,ci
2019-07-04T20:27:23.550Z,38.7613333,-122.7396667,1.24,1.58,md,35,108,,0.08,nc,nc73206336,2019-07-05T18:20:05.635Z,"2km SE of The Geysers, CA",earthquake,0.21,0.33,0.084,8,reviewed,nc,nc
2019-07-04T20:24:24.990Z,35.7443333,-117.5413333,1.58,2.02,ml,16,88,0.1702,0.15,ci,ci38444279,2019-07-05T02:12:54.877Z,"13km WSW of Searles Valley, CA",earthquake,0.3,0.75,0.072,2,automatic,ci,ci
2019-07-04T20:23:58.650Z,35.6583333,-117.5623333,4.39,2.53,ml,29,58,0.1086,0.2,ci,ci38444271,2019-07-05T02:44:29.496Z,"11km ENE of Ridgecrest, CA",earthquake,0.32,1.17,0.131,21,automatic,ci,ci
2019-07-04T20:23:09.990Z,35.6403351,-117.5996704,9.92,3.4,ml,62,39,0.1242,0.19,ci,ci38444263,2019-07-05T02:44:01.222Z,"7km ENE of Ridgecrest, CA",earthquake,0.17,0.51,0.271,18,reviewed,ci,ci
2019-07-04T20:20:09.310Z,35.6811667,-117.504,3.83,2.13,ml,21,83,0.1004,0.14,ci,ci38444247,2019-07-05T02:44:41.781Z,"13km SW of Searles Valley, CA",earthquake,0.28,0.85,0.145,29,automatic,ci,ci
2019-07-04T20:19:13.280Z,35.5763333,-117.633,3.25,1.76,ml,21,81,0.1046,0.14,ci,ci38444239,2019-07-05T00:42:47.860Z,"6km SE of Ridgecrest, CA",earthquake,0.24,1.03,0.151,17,automatic,ci,ci
2019-07-04T20:17:36.830Z,35.699501,-117.4838333,1.03,3.06,ml,50,54,0.1141,0.13,ci,ci38444231,2019-07-05T02:45:12.123Z,"10km SW of Searles Valley, CA",earthquake,0.15,0.49,0.175,25,reviewed,ci,ci
2019-07-04T20:14:50.140Z,35.6991653,-117.5130005,2,3.98,mlr,66,46,0.1198,0.19,ci,ci38444215,2019-07-05T20:16:46.637Z,"12km SW of Searles Valley, CA",earthquake,0.17,0.53,0.234,16,reviewed,ci,ci
2019-07-04T20:13:29.430Z,35.5841667,-117.617,4.48,1.68,ml,20,86,0.1171,0.22,ci,ci38444207,2019-07-05T02:41:00.286Z,"7km SE of Ridgecrest, CA",earthquake,0.36,1.15,0.138,27,automatic,ci,ci
2019-07-04T20:11:31.460Z,35.683,-117.5048333,1.69,2.61,ml,28,62,0.1024,0.12,ci,ci38444191,2019-07-05T02:42:51.838Z,"13km SW of Searles Valley, CA",earthquake,0.2,0.56,0.168,26,automatic,ci,ci
2019-07-04T20:09:44.150Z,35.718,-117.5283333,1.4,1.85,ml,17,89,0.1418,0.21,ci,ci38444183,2019-07-05T01:44:58.946Z,"12km WSW of Searles Valley, CA",earthquake,0.42,0.96,0.136,28,automatic,ci,ci
2019-07-04T20:07:58.950Z,35.6821667,-117.5233333,4.89,2.35,ml,20,73,0.1077,0.15,ci,ci38444175,2019-07-05T00:44:23.069Z,"14km SW of Searles Valley, CA",earthquake,0.31,1,0.14,26,automatic,ci,ci
2019-07-04T20:06:08.270Z,35.6980019,-117.4881668,8.77,3.38,ml,52,54,0.1133,0.16,ci,ci38444159,2019-07-05T02:42:39.845Z,"11km SW of Searles Valley, CA",earthquake,0.16,0.53,0.228,19,reviewed,ci,ci
2019-07-04T20:05:30.030Z,35.7095,-117.5126667,8.61,2.03,ml,19,138,0.1294,0.12,ci,ci38444151,2019-07-05T00:00:21.210Z,"12km WSW of Searles Valley, CA",earthquake,0.31,0.98,0.126,27,automatic,ci,ci
2019-07-04T20:04:15.500Z,35.7048333,-117.4868333,1.23,2.56,ml,25,63,0.1198,0.17,ci,ci38444143,2019-07-05T01:45:25.146Z,"10km SW of Searles Valley, CA",earthquake,0.31,0.9,0.115,26,automatic,ci,ci
2019-07-04T20:03:53.440Z,66.2897,-157.2476,0,1.5,ml,,,,0.48,ak,ak0198iacmqc,2019-07-04T20:15:33.611Z,"70km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-04T20:01:59.221Z,60.2949,-141.2106,11.4,2.3,ml,,,,0.8,ak,ak0198iac7rc,2019-07-04T20:08:00.282Z,"72km ENE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-04T20:01:32.930Z,35.678,-117.589,7.89,2.5,ml,26,71,0.1376,0.1,ci,ci38444135,2019-07-05T03:33:41.232Z,"10km NE of Ridgecrest, CA",earthquake,0.13,0.69,0.14,73,reviewed,ci,ci
2019-07-04T19:59:43.410Z,35.6591667,-117.5241667,2.11,2.03,ml,19,80,0.08835,0.18,ci,ci38444127,2019-07-04T20:03:27.795Z,"14km ENE of Ridgecrest, CA",earthquake,0.37,0.7,0.14,23,automatic,ci,ci
2019-07-04T19:58:00.220Z,35.7131667,-117.5561667,0.16,2.65,ml,19,132,0.1478,0.14,ci,ci38444119,2019-07-05T02:43:15.648Z,"15km NE of Ridgecrest, CA",earthquake,0.3,31.61,0.16,17,automatic,ci,ci
2019-07-04T19:56:08.190Z,32.168,-115.1458333,24.04,3.48,ml,22,241,0.4722,0.28,ci,ci38444111,2019-07-05T20:01:08.368Z,"7km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,1.22,1.48,0.277,20,reviewed,ci,ci
2019-07-04T19:56:00.500Z,35.6623333,-117.524,1.49,4.16,mw,81,23,0.09089,0.18,ci,ci38444103,2019-07-05T19:59:11.066Z,"14km ENE of Ridgecrest, CA",earthquake,0.1,0.26,,6,reviewed,ci,ci
2019-07-04T19:55:51.340Z,35.7233333,-117.5591667,0.61,1.81,ml,24,75,0.1577,0.17,ci,ci38444095,2019-07-04T20:06:27.620Z,"15km WSW of Searles Valley, CA",earthquake,0.29,0.66,0.365,16,automatic,ci,ci
2019-07-04T19:53:43.920Z,35.7131667,-117.5301667,2.95,2.49,ml,27,60,0.138,0.2,ci,ci38444087,2019-07-05T02:58:57.657Z,"13km WSW of Searles Valley, CA",earthquake,0.3,1.48,0.15,22,automatic,ci,ci
2019-07-04T19:53:18.760Z,35.6596667,-117.5255,2.46,2.48,ml,24,61,0.08938,0.17,ci,ci38444079,2019-07-04T19:57:05.313Z,"14km ENE of Ridgecrest, CA",earthquake,0.27,0.67,0.147,26,automatic,ci,ci
2019-07-04T19:52:13.070Z,35.6086655,-117.590332,4.83,3.02,ml,29,53,0.1067,0.16,ci,ci38444071,2019-07-05T06:17:13.102Z,"8km E of Ridgecrest, CA",earthquake,0.22,0.8,0.215,27,reviewed,ci,ci
2019-07-04T19:51:16.850Z,35.7094994,-117.5566635,0.34,3.34,ml,50,58,0.1449,0.13,ci,ci38444063,2019-07-05T03:04:21.879Z,"15km NE of Ridgecrest, CA",earthquake,0.17,0.51,0.184,23,reviewed,ci,ci
2019-07-04T19:49:04.960Z,35.6828346,-117.4918365,-0.17,3.18,ml,52,63,0.09911,0.17,ci,ci38444047,2019-07-05T03:06:15.549Z,"12km SW of Searles Valley, CA",earthquake,0.18,0.54,0.176,26,reviewed,ci,ci
2019-07-04T19:48:42.340Z,35.6238327,-117.5954971,9.2,2.02,ml,16,113,0.1148,0.11,ci,ci38444039,2019-07-04T19:52:36.591Z,"7km E of Ridgecrest, CA",earthquake,0.36,1.2,0.072,5,automatic,ci,ci
2019-07-04T19:47:39.230Z,35.7505,-117.546,12.73,2.48,ml,15,158,0.1773,0.17,ci,ci38444031,2019-07-04T19:51:32.586Z,"13km W of Searles Valley, CA",earthquake,0.48,1.64,0.182,26,automatic,ci,ci
2019-07-04T19:46:45.040Z,35.6066667,-117.5873333,5.69,2.12,ml,20,103,0.1039,0.15,ci,ci38444015,2019-07-04T19:50:29.204Z,"8km E of Ridgecrest, CA",earthquake,0.27,1.52,0.215,27,automatic,ci,ci
2019-07-04T19:45:13.020Z,35.5766667,-117.6341667,2.23,1.88,ml,20,56,0.1045,0.24,ci,ci38444007,2019-07-05T03:01:08.440Z,"6km SE of Ridgecrest, CA",earthquake,0.41,0.79,0.161,24,automatic,ci,ci
2019-07-04T19:41:55.620Z,35.7455,-117.5506667,7.17,2.39,ml,28,59,0.07977,0.14,ci,ci38443999,2019-07-04T20:49:42.987Z,"14km W of Searles Valley, CA",earthquake,0.19,0.94,0.154,101,reviewed,ci,ci
2019-07-04T19:40:29.180Z,35.6556667,-117.5158333,1.76,2.65,ml,20,84,0.08169,0.18,ci,ci38443991,2019-07-05T03:02:02.689Z,"15km ENE of Ridgecrest, CA",earthquake,0.3,0.69,0.125,28,automatic,ci,ci
2019-07-04T19:39:49.760Z,35.683,-117.5195,5.84,2.63,ml,22,61,0.107,0.17,ci,ci38443983,2019-07-05T03:27:37.729Z,"14km SW of Searles Valley, CA",earthquake,0.29,1.41,0.135,26,automatic,ci,ci
2019-07-04T19:39:36.640Z,35.6475,-117.551,5.57,1.94,ml,23,68,0.09455,0.19,ci,ci38443975,2019-07-04T19:48:26.414Z,"12km ENE of Ridgecrest, CA",earthquake,0.34,1.74,0.207,25,automatic,ci,ci
2019-07-04T19:38:22.840Z,35.7050018,-117.5025024,2.74,1.77,ml,22,83,0.1227,0.17,ci,ci38443959,2019-07-05T01:43:43.745Z,"11km SW of Searles Valley, CA",earthquake,0.3,0.97,0.167,9,automatic,ci,ci
2019-07-04T19:37:19.016Z,60.3192,-152.4834,96.1,1.8,ml,,,,0.43,ak,ak0198i9yerm,2019-07-04T19:48:25.074Z,"23km SE of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-04T19:35:01.500Z,35.7306667,-117.5385,2.69,2.22,ml,15,88,0.1567,0.16,ci,ci38443951,2019-07-05T05:12:39.989Z,"13km WSW of Searles Valley, CA",earthquake,0.38,1.54,0.195,27,automatic,ci,ci
2019-07-04T19:34:52.120Z,35.612,-117.5626667,9.06,2.05,ml,16,112,0.08574,0.19,ci,ci38443943,2019-07-04T19:38:35.997Z,"10km E of Ridgecrest, CA",earthquake,0.48,1.41,0.229,6,automatic,ci,ci
2019-07-04T19:34:07.540Z,35.6030006,-117.6035004,3.85,2.35,ml,31,53,0.1163,0.14,ci,ci38443935,2019-07-05T03:23:48.967Z,"7km ESE of Ridgecrest, CA",earthquake,0.26,0.96,0.288,26,automatic,ci,ci
2019-07-04T19:33:21.220Z,35.6735,-117.522,8.36,2.15,ml,19,98,0.09955,0.17,ci,ci38443927,2019-07-05T00:29:37.400Z,"15km SW of Searles Valley, CA",earthquake,0.31,1.54,0.129,26,automatic,ci,ci
2019-07-04T19:33:01.750Z,35.674,-117.4513333,9.37,2.17,ml,22,91,0.08776,0.19,ci,ci38443919,2019-07-04T19:36:56.983Z,"11km SSW of Searles Valley, CA",earthquake,0.42,0.87,0.124,27,automatic,ci,ci
2019-07-04T19:29:40.340Z,19.6401,-68.123,48,2.64,md,4,341,1.4111,0.27,pr,pr2019185012,2019-07-05T18:04:25.040Z,"116km NNE of Punta Cana, Dominican Republic",earthquake,5.73,19.49,0.42,4,reviewed,pr,pr
2019-07-04T19:27:18.340Z,35.6696667,-117.48,6.24,2.81,ml,26,64,0.08424,0.14,ci,ci38443895,2019-07-05T03:05:39.152Z,"13km SSW of Searles Valley, CA",earthquake,0.28,0.85,0.175,25,automatic,ci,ci
2019-07-04T19:26:58.300Z,35.717,-117.5348333,0.12,2.3,ml,21,79,0.143,0.22,ci,ci38443887,2019-07-04T20:33:16.582Z,"13km WSW of Searles Valley, CA",earthquake,0.35,31.61,0.085,17,automatic,ci,ci
2019-07-04T19:26:20.340Z,35.7086667,-117.4833333,1.39,2.69,ml,27,64,0.1231,0.14,ci,ci38443879,2019-07-04T19:36:55.750Z,"10km SW of Searles Valley, CA",earthquake,0.23,0.68,0.144,25,automatic,ci,ci
2019-07-04T19:22:01.624Z,-4.5866,153.204,59.68,5,mb,,63,1.109,0.97,us,us70004a5j,2019-07-04T19:40:51.040Z,"23km SE of Taron, Papua New Guinea",earthquake,6.2,6.4,0.039,209,reviewed,us,us
2019-07-04T19:21:32.040Z,35.6713333,-117.4803314,3.01,4.5,mw,68,47,0.08593,0.2,ci,ci38443871,2019-07-05T19:24:20.588Z,"13km SSW of Searles Valley, CA",earthquake,0.19,0.82,,4,reviewed,ci,ci
2019-07-04T19:20:51.750Z,35.6389999,-117.5526657,1.11,2.8,ml,35,59,0.09043,0.12,ci,ci38443863,2019-07-04T23:09:52.137Z,"11km E of Ridgecrest, CA",earthquake,0.19,0.47,0.214,26,automatic,ci,ci
2019-07-04T19:20:24.741Z,60.9868,-151.398,68.1,1.9,ml,,,,0.64,ak,ak0198i9us2b,2019-07-04T19:25:34.397Z,"33km N of Nikiski, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-07-04T19:17:51.400Z,35.6911659,-117.5121689,1.03,3.23,ml,42,61,0.1121,0.14,ci,ci38443855,2019-07-04T22:43:48.447Z,"13km SW of Searles Valley, CA",earthquake,0.24,0.75,0.252,22,reviewed,ci,ci
2019-07-04T19:16:57.420Z,35.6976667,-117.5266667,2.06,2.47,ml,30,60,0.1227,0.18,ci,ci38443847,2019-07-04T19:27:47.120Z,"14km SW of Searles Valley, CA",earthquake,0.26,0.71,0.141,25,automatic,ci,ci
2019-07-04T19:16:06.200Z,35.721,-117.5665,0.12,2.5,ml,26,57,0.1588,0.16,ci,ci38443839,2019-07-05T03:12:12.899Z,"15km NE of Ridgecrest, CA",earthquake,0.25,31.61,0.136,25,automatic,ci,ci
2019-07-04T19:14:59.490Z,35.652668,-117.5393295,1.65,3,ml,46,44,0.09115,0.15,ci,ci38443831,2019-07-04T22:44:36.234Z,"13km ENE of Ridgecrest, CA",earthquake,0.17,0.49,0.214,25,reviewed,ci,ci
2019-07-04T19:10:19.790Z,35.6938324,-117.4944992,0.97,3.26,ml,57,47,0.1103,0.18,ci,ci38443823,2019-07-05T03:23:08.049Z,"12km SW of Searles Valley, CA",earthquake,0.16,0.43,0.198,22,reviewed,ci,ci
2019-07-04T19:10:13.278Z,62.0265,-151.4927,69.5,2.8,ml,,,,0.47,ak,ak0198i9slzx,2019-07-04T19:22:12.635Z,"79km WSW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-07-04T19:09:55.820Z,35.7243333,-117.5455,1.37,1.9,ml,18,87,0.1534,0.2,ci,ci38443815,2019-07-04T19:13:33.238Z,"14km WSW of Searles Valley, CA",earthquake,0.35,0.87,0.216,14,automatic,ci,ci
2019-07-04T19:08:48.817Z,66.3144,-157.4233,0,1.6,ml,,,,1,ak,ak0198i9s9ch,2019-07-04T19:11:59.049Z,"70km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-04T19:08:28.390Z,35.6171667,-117.6091667,2.74,1.53,ml,14,103,0.1236,0.16,ci,ci38443807,2019-07-04T23:10:58.242Z,"6km E of Ridgecrest, CA",earthquake,0.37,1.68,0.093,21,automatic,ci,ci
2019-07-04T19:05:34.020Z,35.6473333,-117.5531667,1.92,1.82,ml,15,121,0.0958,0.14,ci,ci38443799,2019-07-04T23:12:43.337Z,"12km ENE of Ridgecrest, CA",earthquake,0.26,0.59,0.153,21,automatic,ci,ci
2019-07-04T19:04:57.370Z,35.701,-117.5093333,2.89,2.01,ml,19,80,0.1205,0.2,ci,ci38443791,2019-07-04T19:08:45.047Z,"12km SW of Searles Valley, CA",earthquake,0.49,2.05,0.1,28,automatic,ci,ci
2019-07-04T19:03:39.450Z,35.7188333,-117.5281667,2.28,2.35,ml,22,79,0.1426,0.25,ci,ci38443783,2019-07-04T22:05:02.197Z,"12km WSW of Searles Valley, CA",earthquake,0.43,2.24,0.135,25,automatic,ci,ci
2019-07-04T19:02:24.640Z,35.645,-117.5373333,0.01,2.56,ml,24,60,0.08459,0.19,ci,ci38443775,2019-07-05T05:10:59.273Z,"13km ENE of Ridgecrest, CA",earthquake,0.28,31.61,0.132,25,automatic,ci,ci
2019-07-04T19:02:23.220Z,35.7405014,-117.5463333,0.61,2.33,ml,23,71,0.1682,0.3,ci,ci38443767,2019-07-04T19:13:03.660Z,"13km WSW of Searles Valley, CA",earthquake,0.37,0.83,0.7,7,automatic,ci,ci
2019-07-04T19:00:09.510Z,35.7099991,-117.5561676,0.1,3.21,ml,33,73,0.1451,0.14,ci,ci38443751,2019-07-04T23:15:01.313Z,"15km NE of Ridgecrest, CA",earthquake,0.19,0.45,0.188,23,reviewed,ci,ci
2019-07-04T18:59:54.330Z,35.7165,-117.5541667,0.06,2.46,ml,20,84,0.2221,0.19,ci,ci38443743,2019-07-04T23:16:56.779Z,"15km WSW of Searles Valley, CA",earthquake,0.31,31.61,0.11,15,automatic,ci,ci
2019-07-04T18:59:38.260Z,35.6096667,-117.6168333,1.06,2.39,ml,16,87,0.1281,0.2,ci,ci38443735,2019-07-04T23:16:14.553Z,"6km ESE of Ridgecrest, CA",earthquake,0.33,0.79,0.159,9,automatic,ci,ci
2019-07-04T18:59:01.148Z,69.2034,-144.5142,8.3,2.1,ml,,,,1.02,ak,ak0198i9hnl6,2019-07-04T19:05:06.057Z,"109km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-04T18:58:07.790Z,35.7266667,-117.5651667,0.09,2.85,ml,16,86,0.1631,0.15,ci,ci38443727,2019-07-04T21:36:09.153Z,"15km WSW of Searles Valley, CA",earthquake,0.31,31.61,0.023,4,automatic,ci,ci
2019-07-04T18:56:06.420Z,35.716,-117.56,1.92,4.58,mw,82,36,0.1041,0.17,ci,ci38443719,2019-07-05T19:01:03.821Z,"15km NE of Ridgecrest, CA",earthquake,0.09,0.21,,6,reviewed,ci,ci
2019-07-04T18:55:27.790Z,35.6738333,-117.4893333,9.23,3.07,ml,21,85,0.0899,0.18,ci,ci38443711,2019-07-04T22:47:21.157Z,"13km SW of Searles Valley, CA",earthquake,0.36,1.04,0.068,8,reviewed,ci,ci
2019-07-04T18:55:12.180Z,45.6706666666667,-122.510166666667,17.26,1.82,ml,36,46,,0.24,uw,uw61533281,2019-07-05T16:49:18.757Z,"3km E of Orchards, Washington",earthquake,0.35,0.75,0.202409909242204,28,reviewed,uw,uw
2019-07-04T18:55:10.736Z,66.3096,-157.4162,0,1.9,ml,,,,0.88,ak,ak0198i9gtgn,2019-07-04T19:01:44.156Z,"70km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-04T18:54:13.880Z,35.598999,-117.6016693,2.32,3.92,mlr,68,28,0.1144,0.15,ci,ci38443703,2019-07-05T18:56:25.890Z,"7km ESE of Ridgecrest, CA",earthquake,0.15,0.44,0.222,15,reviewed,ci,ci
2019-07-04T18:53:27.460Z,35.7276649,-117.5641632,1.62,3.34,ml,40,57,0.1635,0.16,ci,ci38443695,2019-07-04T22:49:09.611Z,"15km WSW of Searles Valley, CA",earthquake,0.17,0.48,0.218,21,reviewed,ci,ci
2019-07-04T18:52:56.130Z,35.741,-117.561,0.23,2.93,ml,19,87,0.1739,0.13,ci,ci38443687,2019-07-04T21:00:33.907Z,"14km WSW of Searles Valley, CA",earthquake,0.26,0.61,0.164,25,automatic,ci,ci
2019-07-04T18:52:13.530Z,35.6543333,-117.5398333,0.88,2.78,ml,28,60,0.09264,0.17,ci,ci38443679,2019-07-05T03:21:31.915Z,"13km ENE of Ridgecrest, CA",earthquake,0.24,0.82,0.124,26,automatic,ci,ci
2019-07-04T18:50:16.010Z,35.6764984,-117.5,0.91,3.55,ml,42,66,0.09494,0.26,ci,ci38443671,2019-07-05T18:52:39.248Z,"13km SW of Searles Valley, CA",earthquake,0.25,0.53,0.156,23,automatic,ci,ci
2019-07-04T18:50:07.160Z,35.641,-117.5626667,8.95,2.73,ml,23,59,0.09828,0.18,ci,ci38443663,2019-07-04T23:22:58.175Z,"10km ENE of Ridgecrest, CA",earthquake,0.27,0.86,0.24,13,automatic,ci,ci
2019-07-04T18:47:06.600Z,35.675499,-117.4885025,7.04,4.34,mw,68,47,0.09135,0.2,ci,ci38443647,2019-07-05T18:50:14.881Z,"13km SW of Searles Valley, CA",earthquake,0.18,0.84,,4,automatic,ci,ci
2019-07-04T18:45:41.880Z,35.644001,-117.5428314,1.13,1.85,ml,13,70,0.08722,0.1,ci,ci38443639,2019-07-05T03:11:41.586Z,"12km ENE of Ridgecrest, CA",earthquake,0.38,0.81,0.161,7,automatic,ci,ci
2019-07-04T18:44:24.830Z,35.7186661,-117.5626678,-0.15,3.01,ml,40,57,0.1552,0.14,ci,ci38443631,2019-07-04T22:47:00.649Z,"15km NE of Ridgecrest, CA",earthquake,0.18,0.4,0.194,25,reviewed,ci,ci
2019-07-04T18:44:09.170Z,35.6075,-117.614,1.29,1.99,ml,13,93,0.1255,0.16,ci,ci38443623,2019-07-05T03:21:09.674Z,"6km ESE of Ridgecrest, CA",earthquake,0.27,0.69,0.158,23,automatic,ci,ci
2019-07-04T18:41:14.300Z,35.6751671,-117.5148315,1.73,3.24,ml,16,137,0.09832,0.14,ci,ci38443615,2019-07-05T09:17:07.890Z,"14km SW of Searles Valley, CA",earthquake,0.34,1.1,0.202,7,reviewed,ci,ci
2019-07-04T18:39:44.440Z,35.6013333,-117.597,2.81,4.59,mw,48,39,0.1109,0.14,ci,ci38443607,2019-07-05T22:53:05.751Z,"7km ESE of Ridgecrest, CA",earthquake,0.13,0.43,,4,reviewed,ci,ci
2019-07-04T18:38:45.650Z,35.7046661,-117.496666,3.96,2.69,ml,33,63,0.1212,0.17,ci,ci38443599,2019-07-04T20:49:51.085Z,"11km SW of Searles Valley, CA",earthquake,0.29,0.91,0.147,27,automatic,ci,ci
2019-07-04T18:37:31.500Z,35.72,-117.5723333,1.34,2.64,ml,24,66,0.1606,0.17,ci,ci38443591,2019-07-04T21:02:58.687Z,"14km NE of Ridgecrest, CA",earthquake,0.31,0.84,0.112,24,automatic,ci,ci
2019-07-04T18:36:50.830Z,35.6835,-117.5041667,2.93,2.37,ml,18,143,0.1026,0.19,ci,ci38443583,2019-07-04T18:40:38.720Z,"13km SW of Searles Valley, CA",earthquake,0.38,1.27,0.104,26,automatic,ci,ci
2019-07-04T18:35:44.040Z,35.7215,-117.5655,0.16,2.5,ml,17,130,0.1588,0.18,ci,ci38443575,2019-07-04T18:39:39.830Z,"15km NE of Ridgecrest, CA",earthquake,0.43,31.61,0.262,26,automatic,ci,ci
2019-07-04T18:35:18.760Z,35.6371667,-117.5548333,4.36,2.37,ml,22,116,0.09085,0.14,ci,ci38443567,2019-07-05T00:03:43.413Z,"11km E of Ridgecrest, CA",earthquake,0.24,0.83,0.051,12,automatic,ci,ci
2019-07-04T18:34:04.280Z,35.6485,-117.5455,1.01,2.49,ml,18,78,0.09183,0.13,ci,ci38443559,2019-07-04T21:15:55.347Z,"12km ENE of Ridgecrest, CA",earthquake,0.24,0.64,0.146,26,automatic,ci,ci
2019-07-04T18:33:47.080Z,35.6824989,-117.5,2.46,2.03,ml,17,62,0.1006,0.12,ci,ci38443551,2019-07-04T18:37:23.989Z,"13km SW of Searles Valley, CA",earthquake,0.34,0.63,0.169,7,automatic,ci,ci
2019-07-04T18:28:43.610Z,35.6661667,-117.5723333,4.05,3.85,mlr,50,42,0.1199,0.17,ci,ci38443543,2019-07-05T18:33:37.203Z,"11km ENE of Ridgecrest, CA",earthquake,0.13,0.48,0.191,22,reviewed,ci,ci
2019-07-04T18:27:59.190Z,35.7426667,-117.5565,1.45,4.14,mlr,61,44,0.1737,0.17,ci,ci38443535,2019-07-05T18:30:50.062Z,"14km WSW of Searles Valley, CA",earthquake,0.13,0.41,0.259,15,reviewed,ci,ci
2019-07-04T18:27:26.710Z,35.6738319,-117.5175018,1.57,3.29,ml,55,45,0.0981,0.18,ci,ci38443527,2019-07-04T22:47:34.990Z,"15km SW of Searles Valley, CA",earthquake,0.17,0.47,0.209,24,reviewed,ci,ci
2019-07-04T18:26:03.680Z,35.6646652,-117.5261688,1.2,3.12,ml,49,61,0.0938,0.15,ci,ci38443519,2019-07-05T16:29:54.551Z,"14km ENE of Ridgecrest, CA",earthquake,0.19,0.55,0.2,24,reviewed,ci,ci
2019-07-04T18:25:30.640Z,35.6285,-117.6225,1.64,2.31,ml,17,104,0.1372,0.25,ci,ci38443503,2019-07-04T22:52:37.531Z,"5km E of Ridgecrest, CA",earthquake,0.39,0.98,0.168,26,automatic,ci,ci
2019-07-04T18:21:25.340Z,35.6793333,-117.5173333,1.99,2.61,ml,22,119,0.1029,0.15,ci,ci38443495,2019-07-04T21:10:07.725Z,"14km SW of Searles Valley, CA",earthquake,0.29,0.79,0.12,26,automatic,ci,ci
2019-07-04T18:21:01.560Z,-4.2356,-80.2834,75.74,4.9,mb,,145,2.034,0.61,us,us70004a2l,2019-07-05T00:04:12.397Z,"39km WSW of Celica, Ecuador",earthquake,9.4,7.7,0.071,62,reviewed,us,us
2019-07-04T18:18:45.740Z,35.6375008,-117.6143341,5.97,3.28,ml,48,48,0.134,0.16,ci,ci38443487,2019-07-05T00:49:47.845Z,"6km ENE of Ridgecrest, CA",earthquake,0.17,0.84,0.247,19,reviewed,ci,ci
2019-07-04T18:17:58.190Z,48.5553333333333,-123.534666666667,24.76,2.04,ml,23,53,,0.4,uw,uw61533271,2019-07-05T16:36:10.507Z,"11km NNW of Langford, Canada",earthquake,0.51,1.04,0.208417714506989,13,reviewed,uw,uw
2019-07-04T18:17:56.190Z,35.7308333,-117.5386667,3.58,2.28,ml,22,78,0.2107,0.22,ci,ci38443479,2019-07-04T18:23:08.735Z,"13km WSW of Searles Valley, CA",earthquake,0.41,2.04,0.127,17,reviewed,ci,ci
2019-07-04T18:17:15.140Z,35.7171667,-117.5456667,1.43,2.85,ml,22,77,0.147,0.19,ci,ci38443471,2019-07-04T22:28:48.295Z,"14km WSW of Searles Valley, CA",earthquake,0.32,0.79,0.104,25,reviewed,ci,ci
2019-07-04T18:16:33.510Z,35.7233315,-117.5403366,1.22,3.04,ml,33,59,0.1506,0.16,ci,ci38443463,2019-07-05T21:04:46.040Z,"13km WSW of Searles Valley, CA",earthquake,0.24,0.59,0.276,33,reviewed,ci,ci
2019-07-04T18:16:04.740Z,35.6926651,-117.4891663,10.01,2.09,ml,16,85,0.1082,0.11,ci,ci38443455,2019-07-04T18:19:51.948Z,"11km SW of Searles Valley, CA",earthquake,0.49,1.42,0.16,5,automatic,ci,ci
2019-07-04T18:12:51.990Z,35.6676674,-117.5684967,2.6,3.36,ml,45,43,0.1186,0.18,ci,ci38443431,2019-07-05T00:56:30.198Z,"11km ENE of Ridgecrest, CA",earthquake,0.19,0.77,0.204,21,reviewed,ci,ci
2019-07-04T18:11:22.750Z,35.6036667,-117.6086667,2.04,2.79,ml,18,86,0.1206,0.11,ci,ci38443423,2019-07-05T01:04:27.704Z,"6km ESE of Ridgecrest, CA",earthquake,0.17,0.42,0.213,31,automatic,ci,ci
